"","ID","ID.CapDate","lat","long","Capture.date","Grid","year","Sex","Age","H.poly.EPG","EhungINF","NoInf_0","NoUninf_0","Prev_0","NoInf_10","NoUninf_10","Prev_10","NoInf_14.1","NoUninf_14.1","Prev_14.1","NoInf_20","NoUninf_20","Prev_20","NoInf_22.4","NoUninf_22.4","Prev_22.4","NoInf_28.3","NoUninf_28.3","Prev_28.3","NoInf_30","NoUninf_30","Prev_30","NoInf_31.6","NoUninf_31.6","Prev_31.6","NoInf_36.1","NoUninf_36.1","Prev_36.1","NoInf_40","NoUninf_40","Prev_40","NoInf_50","NoUninf_50","Prev_50","NoInf_60","NoUninf_60","Prev_60","NoInf_70","NoUninf_70","Prev_70","NoInf_80","NoUninf_80","Prev_80","NoInf_90","NoUninf_90","Prev_90","NoInf_100","NoUninf_100","Prev_100","NoInf_110","NoUninf_110","Prev_110"
"5112","66865371","66865371-2012-06-19",10,10,2012-06-19,"HA1",2012,"M","Adult","0",0,1,1,0.5,1,2,0.333333333333333,2,3,0.4,2,3,0.4,2,3,0.4,2,3,0.4,2,3,0.4,2,4,0.333333333333333,2,5,0.285714285714286,2,6,0.25,2,9,0.181818181818182,2,12,0.142857142857143,2,15,0.117647058823529,3,19,0.136363636363636,4,21,0.16,5,24,0.172413793103448,6,26,0.1875
"5119","66866525","66866525-2012-06-08",80,90,2012-06-08,"HA1",2012,"M","Adult","666.666666666666",1,0,0,NA,0,0,NA,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,4,0,0,6,0,0,13,0,0,16,0,0,17,0,0,17,0,1,19,0.05
"5120","66866543","66866543-2012-09-27",50,0,2012-09-27,"HA1",2012,"F","NotAdult","0",0,0,2,0,0,4,0,0,5,0,1,17,0.0555555555555556,2,28,0.0666666666666667,3,32,0.0857142857142857,3,39,0.0714285714285714,5,47,0.0961538461538462,6,58,0.09375,8,66,0.108108108108108,14,108,0.114754098360656,25,160,0.135135135135135,29,187,0.134259259259259,33,210,0.135802469135802,44,238,0.156028368794326,50,272,0.15527950310559,60,312,0.161290322580645
"5135","66867586","66867586-2012-09-27",0,40,2012-09-27,"HA1",2012,"M","Adult","0",0,0,3,0,2,12,0.142857142857143,2,22,0.0833333333333333,2,35,0.0540540540540541,6,46,0.115384615384615,7,55,0.112903225806452,9,66,0.12,14,84,0.142857142857143,18,95,0.15929203539823,20,104,0.161290322580645,28,143,0.16374269005848,32,165,0.16243654822335,42,193,0.178723404255319,45,222,0.168539325842697,52,253,0.170491803278689,55,288,0.160349854227405,61,316,0.161803713527851
"5193","66872112","66872112-2012-09-25",0,70,2012-09-25,"HA1",2012,"M","Adult","0",0,2,0,1,5,10,0.333333333333333,11,15,0.423076923076923,13,23,0.361111111111111,15,36,0.294117647058824,16,41,0.280701754385965,17,52,0.246376811594203,19,61,0.2375,20,73,0.21505376344086,20,76,0.208333333333333,26,113,0.18705035971223,32,138,0.188235294117647,38,176,0.177570093457944,40,206,0.16260162601626,44,237,0.156583629893238,47,261,0.152597402597403,50,282,0.150602409638554
"5194","66872112","66872112-2012-10-09",0,70,2012-10-09,"HA1",2012,"M","Adult","0",0,2,2,0.5,6,16,0.272727272727273,12,23,0.342857142857143,14,33,0.297872340425532,17,48,0.261538461538462,18,55,0.246575342465753,19,68,0.218390804597701,23,78,0.227722772277228,24,93,0.205128205128205,24,98,0.19672131147541,35,145,0.194444444444444,41,180,0.18552036199095,48,227,0.174545454545455,51,269,0.159375,56,308,0.153846153846154,63,340,0.156327543424318,71,368,0.161731207289294
"5195","66872112","66872112-2012-10-23",10,70,2012-10-23,"HA1",2012,"M","Adult","3.84615384615385",0,4,5,0.444444444444444,13,23,0.361111111111111,14,41,0.254545454545455,16,53,0.231884057971014,19,75,0.202127659574468,19,82,0.188118811881188,22,90,0.196428571428571,27,116,0.188811188811189,34,137,0.198830409356725,35,144,0.195530726256983,44,190,0.188034188034188,51,252,0.168316831683168,56,306,0.154696132596685,65,366,0.150812064965197,73,409,0.151452282157676,82,455,0.152700186219739,86,471,0.154398563734291
"5196","66872112","66872112-2012-11-06",0,40,2012-11-06,"HA1",2012,"M","Adult","0",0,1,6,0.142857142857143,3,20,0.130434782608696,4,31,0.114285714285714,5,54,0.0847457627118644,9,77,0.104651162790698,12,89,0.118811881188119,15,109,0.120967741935484,21,135,0.134615384615385,29,154,0.158469945355191,31,172,0.152709359605911,40,239,0.14336917562724,48,275,0.148606811145511,65,324,0.167095115681234,69,379,0.154017857142857,78,436,0.151750972762646,87,495,0.149484536082474,100,548,0.154320987654321
"5197","66872112","66872112-2012-11-20",0,60,2012-11-20,"HA1",2012,"M","Adult","0",0,1,7,0.125,6,21,0.222222222222222,11,34,0.244444444444444,15,52,0.223880597014925,24,75,0.242424242424242,24,85,0.220183486238532,27,105,0.204545454545455,30,136,0.180722891566265,32,150,0.175824175824176,34,174,0.163461538461538,49,254,0.161716171617162,65,315,0.171052631578947,66,380,0.147982062780269,75,435,0.147058823529412,83,503,0.141638225255973,92,555,0.142194744976816,104,611,0.145454545454545
"5198","66872112","66872112-2012-12-04",10,40,2012-12-04,"HA1",2012,"M","Adult","0",0,2,3,0.4,5,30,0.142857142857143,8,56,0.125,11,79,0.122222222222222,15,124,0.107913669064748,18,132,0.12,26,157,0.14207650273224,35,192,0.154185022026432,37,211,0.149193548387097,43,231,0.156934306569343,53,302,0.149295774647887,68,356,0.160377358490566,80,436,0.155038759689922,91,508,0.151919866444073,105,579,0.153508771929825,121,657,0.155526992287918,124,671,0.155974842767296
"5305","66878865","66878865-2012-06-19",80,80,2012-06-19,"HA1",2012,"M","Adult","6.97674418604651",0,0,1,0,1,1,0.5,1,2,0.333333333333333,1,3,0.25,1,5,0.166666666666667,1,6,0.142857142857143,1,6,0.142857142857143,1,6,0.142857142857143,1,7,0.125,1,7,0.125,1,8,0.111111111111111,2,15,0.117647058823529,2,18,0.1,4,23,0.148148148148148,4,24,0.142857142857143,5,26,0.161290322580645,5,27,0.15625
"5306","66878865","66878865-2012-07-03",70,0,2012-07-03,"HA1",2012,"M","Adult","0",0,0,0,NA,0,1,0,0,1,0,0,1,0,2,1,0.666666666666667,2,1,0.666666666666667,2,1,0.666666666666667,3,3,0.5,3,5,0.375,3,5,0.375,5,10,0.333333333333333,6,13,0.315789473684211,9,24,0.272727272727273,10,35,0.222222222222222,11,42,0.207547169811321,12,48,0.2,12,53,0.184615384615385
"5307","66878865","66878865-2012-08-14",70,0,2012-08-14,"HA1",2012,"M","Adult","0",0,1,1,0.5,1,5,0.166666666666667,1,5,0.166666666666667,1,6,0.142857142857143,3,6,0.333333333333333,3,6,0.333333333333333,3,7,0.3,4,13,0.235294117647059,4,20,0.166666666666667,4,22,0.153846153846154,6,35,0.146341463414634,7,48,0.127272727272727,10,71,0.123456790123457,12,96,0.111111111111111,13,113,0.103174603174603,16,126,0.112676056338028,16,140,0.102564102564103
"5308","66878865","66878865-2012-07-31",60,100,2012-07-31,"HA1",2012,"M","Adult","0",0,0,1,0,0,4,0,1,4,0.2,1,7,0.125,3,8,0.272727272727273,3,10,0.230769230769231,3,13,0.1875,3,15,0.166666666666667,3,17,0.15,5,19,0.208333333333333,5,36,0.121951219512195,9,49,0.155172413793103,9,54,0.142857142857143,11,64,0.146666666666667,12,78,0.133333333333333,15,87,0.147058823529412,17,96,0.150442477876106
"5309","66878865","66878865-2012-08-29",100,80,2012-08-29,"HA1",2012,"M","Adult","0",0,1,5,0.166666666666667,1,11,0.0833333333333333,1,16,0.0588235294117647,1,18,0.0526315789473684,2,25,0.0740740740740741,4,31,0.114285714285714,4,31,0.114285714285714,4,36,0.1,5,43,0.104166666666667,5,44,0.102040816326531,10,59,0.144927536231884,12,71,0.144578313253012,16,80,0.166666666666667,18,98,0.155172413793103,23,121,0.159722222222222,27,149,0.153409090909091,30,169,0.150753768844221
"5322","66879360","66879360-2012-09-25",30,100,2012-09-25,"HA1",2012,"F","NotAdult","0",1,2,5,0.285714285714286,4,13,0.235294117647059,4,15,0.210526315789474,4,22,0.153846153846154,6,30,0.166666666666667,11,35,0.239130434782609,13,48,0.213114754098361,15,57,0.208333333333333,18,66,0.214285714285714,18,72,0.2,26,102,0.203125,29,134,0.177914110429448,36,164,0.18,40,199,0.167364016736402,42,228,0.155555555555556,47,258,0.154098360655738,51,283,0.152694610778443
"5446","66883112","66883112-2012-06-06",70,100,2012-06-06,"HA1",2012,"F","Adult","0",0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"5447","66883112","66883112-2012-06-19",80,100,2012-06-19,"HA1",2012,"F","Adult","0",0,0,0,NA,1,2,0.333333333333333,1,2,0.333333333333333,1,3,0.25,1,3,0.25,1,4,0.2,1,4,0.2,1,5,0.166666666666667,1,5,0.166666666666667,1,5,0.166666666666667,1,8,0.111111111111111,1,9,0.1,1,11,0.0833333333333333,2,20,0.0909090909090909,2,24,0.0769230769230769,4,24,0.142857142857143,4,24,0.142857142857143
"5503","66885846","66885846-2012-10-11",60,20,2012-10-11,"HA1",2012,"M","Adult","0",0,1,3,0.25,2,11,0.153846153846154,2,17,0.105263157894737,4,29,0.121212121212121,8,48,0.142857142857143,9,60,0.130434782608696,10,68,0.128205128205128,14,84,0.142857142857143,17,105,0.139344262295082,20,118,0.144927536231884,34,196,0.147826086956522,40,259,0.133779264214047,50,316,0.136612021857924,69,373,0.156108597285068,80,428,0.15748031496063,83,446,0.156899810964083,83,446,0.156899810964083
"5530","66887847","66887847-2012-10-10",100,40,2012-10-10,"HA1",2012,"M","Adult","0",0,1,4,0.2,4,12,0.25,6,17,0.260869565217391,7,29,0.194444444444444,8,39,0.170212765957447,10,47,0.175438596491228,15,58,0.205479452054795,18,68,0.209302325581395,18,79,0.185567010309278,20,92,0.178571428571429,29,135,0.176829268292683,35,161,0.178571428571429,39,205,0.159836065573771,45,248,0.15358361774744,54,295,0.154727793696275,72,349,0.171021377672209,78,402,0.1625
"5630","66893321","66893321-2012-09-25",70,70,2012-09-25,"HA1",2012,"M","Adult","0",0,0,2,0,0,7,0,2,16,0.111111111111111,3,27,0.1,6,45,0.117647058823529,8,48,0.142857142857143,8,54,0.129032258064516,12,77,0.134831460674157,15,93,0.138888888888889,15,96,0.135135135135135,21,139,0.13125,30,179,0.143540669856459,48,210,0.186046511627907,52,257,0.168284789644013,53,277,0.160606060606061,54,291,0.156521739130435,54,291,0.156521739130435
"5631","66893321","66893321-2012-12-18",100,0,2012-12-18,"HA1",2012,"M","Adult","31.3725490196078",0,0,6,0,5,20,0.2,6,23,0.206896551724138,8,40,0.166666666666667,9,46,0.163636363636364,10,53,0.158730158730159,13,68,0.160493827160494,14,78,0.152173913043478,16,86,0.156862745098039,17,95,0.151785714285714,24,128,0.157894736842105,30,159,0.158730158730159,39,224,0.14828897338403,54,287,0.158357771260997,69,378,0.154362416107383,92,496,0.156462585034014,106,605,0.149085794655415
"5632","66893321","66893321-2012-12-05",80,60,2012-12-05,"HA1",2012,"M","Adult","1.78571428571429",0,1,6,0.142857142857143,5,33,0.131578947368421,9,56,0.138461538461538,14,74,0.159090909090909,23,103,0.182539682539683,27,127,0.175324675324675,30,139,0.177514792899408,35,164,0.175879396984925,44,205,0.176706827309237,47,230,0.169675090252708,63,324,0.162790697674419,79,398,0.165618448637317,94,471,0.166371681415929,114,567,0.167400881057269,125,667,0.157828282828283,126,698,0.152912621359223,126,698,0.152912621359223
"5633","66893321","66893321-2012-09-27",60,70,2012-09-27,"HA1",2012,"M","Adult","0",0,0,0,NA,1,7,0.125,2,14,0.125,2,22,0.0833333333333333,8,38,0.173913043478261,11,48,0.186440677966102,12,61,0.164383561643836,14,78,0.152173913043478,17,100,0.145299145299145,18,107,0.144,32,173,0.15609756097561,49,213,0.187022900763359,53,258,0.170418006430868,60,302,0.165745856353591,60,314,0.160427807486631,61,319,0.160526315789474,61,319,0.160526315789474
"5739","67003077","67003077-2012-09-25",80,100,2012-09-25,"HA1",2012,"F","Adult","0",0,1,6,0.142857142857143,2,16,0.111111111111111,2,21,0.0869565217391304,3,28,0.0967741935483871,3,37,0.075,4,46,0.08,4,51,0.0727272727272727,5,60,0.0769230769230769,6,64,0.0857142857142857,8,70,0.102564102564103,12,87,0.121212121212121,16,102,0.135593220338983,20,124,0.138888888888889,34,175,0.162679425837321,41,209,0.164,49,240,0.169550173010381,52,260,0.166666666666667
"5793","67006795","67006795-2012-09-25",20,40,2012-09-25,"HA1",2012,"M","Adult","0",0,0,3,0,4,15,0.210526315789474,4,31,0.114285714285714,6,45,0.117647058823529,9,64,0.123287671232877,10,79,0.112359550561798,15,87,0.147058823529412,20,104,0.161290322580645,22,111,0.165413533834586,22,115,0.160583941605839,30,147,0.169491525423729,35,176,0.165876777251185,44,216,0.169230769230769,47,253,0.156666666666667,54,286,0.158823529411765,54,291,0.156521739130435,54,291,0.156521739130435
"5794","67006795","67006795-2012-10-09",20,40,2012-10-09,"HA1",2012,"M","Adult","0",0,0,4,0,5,19,0.208333333333333,5,37,0.119047619047619,7,52,0.11864406779661,11,79,0.122222222222222,12,99,0.108108108108108,17,107,0.137096774193548,23,126,0.154362416107383,25,139,0.152439024390244,25,145,0.147058823529412,35,193,0.153508771929825,42,234,0.152173913043478,54,284,0.159763313609467,62,332,0.157360406091371,73,377,0.162222222222222,75,382,0.164113785557987,75,382,0.164113785557987
"5813","67007587","67007587-2012-08-30",10,70,2012-08-30,"HA1",2012,"M","Adult","0",0,1,4,0.2,5,11,0.3125,6,18,0.25,7,27,0.205882352941176,7,36,0.162790697674419,7,41,0.145833333333333,8,44,0.153846153846154,10,51,0.163934426229508,10,60,0.142857142857143,10,66,0.131578947368421,15,81,0.15625,18,110,0.140625,21,138,0.132075471698113,27,166,0.139896373056995,27,184,0.127962085308057,31,206,0.130801687763713,34,212,0.138211382113821
"5873","67010314","67010314-2012-06-21",10,70,2012-06-21,"HA1",2012,"M","Adult","12.5",0,0,0,NA,0,2,0,0,5,0,0,9,0,0,11,0,0,12,0,1,13,0.0714285714285714,1,16,0.0588235294117647,1,19,0.05,1,19,0.05,2,23,0.08,4,30,0.117647058823529,6,33,0.153846153846154,8,39,0.170212765957447,8,42,0.16,10,47,0.175438596491228,11,47,0.189655172413793
"5878","67010536","67010536-2012-08-15",50,20,2012-08-15,"HA1",2012,"M","Adult","0",0,0,0,NA,1,3,0.25,1,5,0.166666666666667,1,9,0.1,1,16,0.0588235294117647,2,21,0.0869565217391304,2,24,0.0769230769230769,3,31,0.0882352941176471,4,40,0.0909090909090909,4,43,0.0851063829787234,10,78,0.113636363636364,15,109,0.120967741935484,16,118,0.119402985074627,19,132,0.125827814569536,21,154,0.12,22,155,0.124293785310734,22,155,0.124293785310734
"5930","67069635","67069635-2012-10-23",30,0,2012-10-23,"HA1",2012,"F","Adult","0",0,0,7,0,0,14,0,2,19,0.0952380952380952,3,33,0.0833333333333333,4,51,0.0727272727272727,4,59,0.0634920634920635,5,70,0.0666666666666667,8,84,0.0869565217391304,10,108,0.0847457627118644,12,119,0.0916030534351145,19,167,0.102150537634409,23,202,0.102222222222222,33,244,0.11913357400722,49,299,0.140804597701149,57,343,0.1425,74,403,0.155136268343816,83,458,0.153419593345656
"5963","67070550","67070550-2012-07-17",20,60,2012-07-17,"HA1",2012,"F","NotAdult","0",1,0,3,0,0,9,0,0,15,0,0,18,0,1,21,0.0454545454545455,1,24,0.04,1,25,0.0384615384615385,1,29,0.0333333333333333,2,31,0.0606060606060606,4,34,0.105263157894737,6,48,0.111111111111111,9,55,0.140625,11,70,0.135802469135802,11,77,0.125,13,85,0.13265306122449,14,85,0.141414141414141,14,85,0.141414141414141
"6065","67075638","67075638-2012-10-24",70,60,2012-10-24,"HA1",2012,"F","NotAdult","0",0,0,5,0,5,19,0.208333333333333,6,31,0.162162162162162,6,43,0.122448979591837,11,65,0.144736842105263,17,75,0.184782608695652,20,93,0.176991150442478,25,116,0.177304964539007,33,148,0.18232044198895,34,161,0.174358974358974,48,264,0.153846153846154,65,325,0.166666666666667,80,394,0.168776371308017,89,462,0.161524500907441,90,495,0.153846153846154,91,503,0.153198653198653,91,503,0.153198653198653
"6103","67078537","67078537-2012-12-05",50,40,2012-12-05,"HA1",2012,"M","Adult","136.363636363636",0,2,5,0.285714285714286,6,16,0.272727272727273,7,28,0.2,9,43,0.173076923076923,16,83,0.161616161616162,20,105,0.16,21,117,0.152173913043478,30,147,0.169491525423729,35,193,0.153508771929825,41,210,0.163346613545817,72,385,0.157549234135667,103,545,0.158950617283951,120,651,0.155642023346304,126,698,0.152912621359223,126,698,0.152912621359223,126,698,0.152912621359223,126,698,0.152912621359223
"6104","67078537","67078537-2012-12-18",10,20,2012-12-18,"HA1",2012,"M","Adult","403.225806451613",0,1,11,0.0833333333333333,5,58,0.0793650793650794,11,89,0.11,14,107,0.115702479338843,17,146,0.104294478527607,18,165,0.0983606557377049,19,176,0.0974358974358974,22,196,0.100917431192661,24,209,0.103004291845494,27,219,0.109756097560976,45,280,0.138461538461538,60,325,0.155844155844156,70,383,0.154525386313466,82,463,0.15045871559633,102,573,0.151111111111111,123,673,0.154522613065327,130,710,0.154761904761905
"6190","67083260","67083260-2012-12-20",80,90,2012-12-20,"HA1",2012,"M","Adult","0",0,1,6,0.142857142857143,6,44,0.12,11,68,0.139240506329114,16,99,0.139130434782609,23,144,0.137724550898204,26,156,0.142857142857143,28,169,0.142131979695431,31,199,0.134782608695652,35,208,0.1440329218107,38,214,0.150793650793651,50,261,0.160771704180064,63,321,0.1640625,80,405,0.164948453608247,103,513,0.167207792207792,124,615,0.167794316644114,135,698,0.162064825930372,138,743,0.156640181611805
"6247","67088327","67088327-2012-11-08",100,100,2012-11-08,"HA1",2012,"F","Adult","0",0,0,1,0,2,15,0.117647058823529,3,18,0.142857142857143,6,38,0.136363636363636,8,50,0.137931034482759,8,54,0.129032258064516,10,67,0.12987012987013,14,83,0.144329896907216,15,90,0.142857142857143,16,101,0.136752136752137,18,145,0.110429447852761,29,180,0.138755980861244,41,220,0.157088122605364,51,270,0.158878504672897,69,339,0.169117647058824,88,423,0.172211350293542,98,475,0.171029668411867
"6249","67088367","67088367-2012-10-23",70,40,2012-10-23,"HA1",2012,"F","NotAdult","0",0,0,1,0,2,12,0.142857142857143,3,21,0.125,6,33,0.153846153846154,15,57,0.208333333333333,15,71,0.174418604651163,17,89,0.160377358490566,21,112,0.157894736842105,26,138,0.158536585365854,28,150,0.157303370786517,42,236,0.151079136690647,56,300,0.157303370786517,68,374,0.153846153846154,82,444,0.155893536121673,85,467,0.153985507246377,86,474,0.153571428571429,86,474,0.153571428571429
"6252","67088839","67088839-2012-10-23",20,60,2012-10-23,"HA1",2012,"M","Adult","0",1,1,5,0.166666666666667,6,24,0.2,10,39,0.204081632653061,11,55,0.166666666666667,20,82,0.196078431372549,23,97,0.191666666666667,24,103,0.188976377952756,28,123,0.185430463576159,34,145,0.189944134078212,38,156,0.195876288659794,51,245,0.172297297297297,58,305,0.159779614325069,62,365,0.14519906323185,72,412,0.148760330578512,83,461,0.152573529411765,86,474,0.153571428571429,86,474,0.153571428571429
"6257","67089554","67089554-2012-09-25",40,90,2012-09-25,"HA1",2012,"F","Adult","0",1,0,2,0,2,9,0.181818181818182,5,19,0.208333333333333,5,22,0.185185185185185,7,36,0.162790697674419,8,39,0.170212765957447,10,49,0.169491525423729,14,63,0.181818181818182,19,76,0.2,21,86,0.196261682242991,32,133,0.193939393939394,37,165,0.183168316831683,39,198,0.164556962025316,42,224,0.157894736842105,47,257,0.154605263157895,54,290,0.156976744186047,54,291,0.156521739130435
"6258","67089554","67089554-2012-10-09",30,60,2012-10-09,"HA1",2012,"F","Adult","0",0,1,2,0.333333333333333,3,16,0.157894736842105,5,29,0.147058823529412,8,40,0.166666666666667,15,58,0.205479452054795,24,69,0.258064516129032,26,80,0.245283018867925,30,94,0.241935483870968,33,125,0.208860759493671,38,139,0.214689265536723,48,232,0.171428571428571,53,282,0.158208955223881,61,331,0.155612244897959,71,368,0.161731207289294,75,381,0.164473684210526,75,382,0.164113785557987,75,382,0.164113785557987
"6281","67091302","67091302-2012-08-14",10,10,2012-08-14,"HA1",2012,"F","NotAdult","0",0,1,4,0.2,2,12,0.142857142857143,3,25,0.107142857142857,3,31,0.0882352941176471,3,36,0.0769230769230769,3,36,0.0769230769230769,4,36,0.1,4,43,0.0851063829787234,4,44,0.0833333333333333,4,46,0.08,4,59,0.0634920634920635,6,72,0.0769230769230769,8,81,0.0898876404494382,11,94,0.104761904761905,14,104,0.11864406779661,17,126,0.118881118881119,18,134,0.118421052631579
"6282","67091302","67091302-2012-07-31",30,10,2012-07-31,"HA1",2012,"F","NotAdult","0",0,0,0,NA,1,3,0.25,1,8,0.111111111111111,2,12,0.142857142857143,2,16,0.111111111111111,2,17,0.105263157894737,2,19,0.0952380952380952,4,30,0.117647058823529,5,33,0.131578947368421,5,36,0.121951219512195,6,47,0.113207547169811,10,59,0.144927536231884,11,64,0.146666666666667,14,75,0.157303370786517,15,86,0.148514851485149,18,96,0.157894736842105,18,101,0.151260504201681
"6283","67091302","67091302-2012-08-28",20,10,2012-08-28,"HA1",2012,"F","NotAdult","0",0,1,1,0.5,2,13,0.133333333333333,2,22,0.0833333333333333,2,25,0.0740740740740741,3,43,0.0652173913043478,3,45,0.0625,3,47,0.06,4,50,0.0740740740740741,4,54,0.0689655172413793,4,56,0.0666666666666667,7,77,0.0833333333333333,9,92,0.0891089108910891,13,109,0.10655737704918,20,121,0.141843971631206,24,140,0.146341463414634,27,161,0.143617021276596,29,176,0.141463414634146
"6284","67091302","67091302-2012-09-11",20,20,2012-09-11,"HA1",2012,"F","Adult","0",0,0,4,0,3,11,0.214285714285714,4,26,0.133333333333333,4,38,0.0952380952380952,6,56,0.0967741935483871,7,67,0.0945945945945946,7,71,0.0897435897435897,7,79,0.0813953488372093,9,87,0.09375,11,91,0.107843137254902,14,107,0.115702479338843,19,125,0.131944444444444,24,144,0.142857142857143,31,171,0.153465346534653,36,211,0.145748987854251,39,234,0.142857142857143,39,239,0.140287769784173
"6285","67091302","67091302-2012-09-25",30,0,2012-09-25,"HA1",2012,"F","Adult","0",0,0,4,0,0,10,0,2,13,0.133333333333333,3,23,0.115384615384615,4,37,0.0975609756097561,4,42,0.0869565217391304,5,51,0.0892857142857143,6,56,0.0967741935483871,7,71,0.0897435897435897,8,78,0.0930232558139535,13,106,0.109243697478992,16,130,0.10958904109589,23,153,0.130681818181818,37,183,0.168181818181818,42,205,0.17004048582996,47,240,0.163763066202091,53,280,0.159159159159159
"6383","67119635","67119635-2012-11-07",20,100,2012-11-07,"HA1",2012,"M","Adult","0",0,1,4,0.2,7,21,0.25,10,35,0.222222222222222,12,54,0.181818181818182,19,72,0.208791208791209,20,80,0.2,22,90,0.196428571428571,28,102,0.215384615384615,33,111,0.229166666666667,37,124,0.229813664596273,45,169,0.210280373831776,52,221,0.19047619047619,61,274,0.182089552238806,71,339,0.173170731707317,84,431,0.163106796116505,92,488,0.158620689655172,95,538,0.150078988941548
"6396","67123054","67123054-2012-08-02",70,90,2012-08-02,"HA1",2012,"M","Adult","0",0,0,1,0,1,7,0.125,1,14,0.0666666666666667,2,16,0.111111111111111,3,19,0.136363636363636,3,22,0.12,3,25,0.107142857142857,4,30,0.117647058823529,4,32,0.111111111111111,5,33,0.131578947368421,5,44,0.102040816326531,7,58,0.107692307692308,9,78,0.103448275862069,12,92,0.115384615384615,15,106,0.12396694214876,17,125,0.119718309859155,17,130,0.115646258503401
"6397","67123054","67123054-2012-08-16",80,90,2012-08-16,"HA1",2012,"M","Adult","0",0,1,2,0.333333333333333,2,12,0.142857142857143,2,19,0.0952380952380952,2,26,0.0714285714285714,3,38,0.0731707317073171,3,39,0.0714285714285714,4,40,0.0909090909090909,5,42,0.106382978723404,6,44,0.12,7,45,0.134615384615385,8,50,0.137931034482759,9,64,0.123287671232877,13,88,0.128712871287129,17,107,0.137096774193548,22,125,0.149659863945578,24,147,0.140350877192982,25,161,0.134408602150538
"6409","67125021","67125021-2012-06-19",0,0,2012-06-19,"HA1",2012,"M","Adult","0",0,1,0,1,1,1,0.5,2,2,0.5,2,3,0.4,2,3,0.4,2,3,0.4,2,3,0.4,2,3,0.4,2,3,0.4,2,3,0.4,2,5,0.285714285714286,2,9,0.181818181818182,2,12,0.142857142857143,2,14,0.125,2,17,0.105263157894737,3,21,0.125,5,23,0.178571428571429
"6410","67125021","67125021-2012-07-03",60,30,2012-07-03,"HA1",2012,"M","Adult","0",0,0,0,NA,1,0,1,1,0,1,1,2,0.333333333333333,2,5,0.285714285714286,2,6,0.25,3,8,0.272727272727273,3,10,0.230769230769231,4,11,0.266666666666667,5,15,0.25,7,26,0.212121212121212,10,35,0.222222222222222,12,44,0.214285714285714,12,53,0.184615384615385,12,54,0.181818181818182,12,54,0.181818181818182,12,54,0.181818181818182
"6412","67125021","67125021-2012-08-14",80,30,2012-08-14,"HA1",2012,"M","Adult","2.85714285714286",0,0,2,0,0,5,0,0,5,0,1,13,0.0714285714285714,4,20,0.166666666666667,5,23,0.178571428571429,5,24,0.172413793103448,6,27,0.181818181818182,7,30,0.189189189189189,7,32,0.179487179487179,7,48,0.127272727272727,9,63,0.125,12,91,0.116504854368932,14,113,0.110236220472441,16,135,0.105960264900662,17,143,0.10625,18,144,0.111111111111111
"6413","67125021","67125021-2012-07-31",100,10,2012-07-31,"HA1",2012,"M","Adult","0",0,1,0,1,2,1,0.666666666666667,2,1,0.666666666666667,3,5,0.375,3,6,0.333333333333333,3,8,0.272727272727273,3,9,0.25,4,10,0.285714285714286,4,11,0.266666666666667,4,11,0.266666666666667,6,13,0.315789473684211,6,16,0.272727272727273,7,31,0.184210526315789,8,40,0.166666666666667,11,55,0.166666666666667,14,76,0.155555555555556,15,91,0.141509433962264
"6414","67125021","67125021-2012-08-15",80,20,2012-08-15,"HA1",2012,"M","Adult","0",0,0,0,NA,0,3,0,1,7,0.125,2,12,0.142857142857143,6,23,0.206896551724138,6,24,0.2,7,25,0.21875,8,27,0.228571428571429,8,31,0.205128205128205,8,34,0.19047619047619,9,44,0.169811320754717,9,63,0.125,13,79,0.141304347826087,18,115,0.135338345864662,19,142,0.118012422360248,21,151,0.122093023255814,21,154,0.12
"6415","67125021","67125021-2012-08-29",100,40,2012-08-29,"HA1",2012,"M","Adult","0",0,0,0,NA,1,5,0.166666666666667,1,8,0.111111111111111,2,13,0.133333333333333,3,17,0.15,4,19,0.173913043478261,6,22,0.214285714285714,8,28,0.222222222222222,8,34,0.19047619047619,9,39,0.1875,14,62,0.184210526315789,15,73,0.170454545454545,17,94,0.153153153153153,19,114,0.142857142857143,22,134,0.141025641025641,28,167,0.143589743589744,31,192,0.139013452914798
"6421","67125021","67125021-2012-08-28",50,40,2012-08-28,"HA1",2012,"M","Adult","0",1,1,2,0.333333333333333,1,3,0.25,1,8,0.111111111111111,1,11,0.0833333333333333,4,23,0.148148148148148,4,29,0.121212121212121,4,32,0.111111111111111,5,38,0.116279069767442,7,54,0.114754098360656,9,55,0.140625,16,105,0.132231404958678,22,143,0.133333333333333,28,172,0.14,29,181,0.138095238095238,29,181,0.138095238095238,29,181,0.138095238095238,29,181,0.138095238095238
